Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1779064041,50,,Aggregated,14.800000,0.000000,1000,1700,2100,2300,2900,3300,3600,3900,4200,4200,4200,1108,0,1000,1342.3020389103453,121.2611660012044,4235.886459005997,10254.8059566787
1779064042,50,,Aggregated,16.000000,0.000000,1000,1700,2100,2300,2900,3300,3600,3900,4200,4200,4200,1119,0,1000,1331.4442165885487,121.2611660012044,4235.886459005997,10237.719392314566
1779064043,50,,Aggregated,15.200000,0.000000,1000,1700,2100,2300,2900,3300,3600,3900,4200,4200,4200,1129,0,1000,1328.7432283263915,121.2611660012044,4235.886459005997,10338.267493356952
1779064044,50,,Aggregated,15.200000,0.000000,1000,1700,2100,2300,2900,3300,3600,3900,4200,4200,4200,1135,0,1000,1330.4447953281556,121.2611660012044,4235.886459005997,10330.8281938326
1779064045,50,,Aggregated,14.000000,0.000000,1100,1700,2100,2300,2900,3300,3600,3900,4200,4200,4200,1178,0,1100,1337.7712468065915,121.2611660012044,4235.886459005997,10222.423599320882
1779064046,50,,Aggregated,14.700000,0.000000,1100,1700,2100,2300,2900,3300,3600,3900,4200,4200,4200,1189,0,1100,1329.282808443365,121.2611660012044,4235.886459005997,10206.09503784693
1779064047,50,,Aggregated,14.700000,0.000000,1000,1700,2100,2300,2900,3300,3600,3900,4200,4200,4200,1198,0,1000,1322.1995550477357,121.2611660012044,4235.886459005997,10241.431552587646
1779064048,50,,Aggregated,17.800000,0.000000,1100,1700,2100,2300,2900,3300,3600,3900,4200,4200,4200,1208,0,1000,1320.786387303232,121.2611660012044,4235.886459005997,10274.667218543047
1779064049,50,,Aggregated,15.700000,0.000000,1100,1700,2100,2300,2900,3300,3600,3900,4200,4200,4200,1224,0,1100,1325.6101744186024,121.2611660012044,4235.886459005997,10224.639705882353
1779064050,50,,Aggregated,15.100000,0.000000,1100,1700,2000,2200,2900,3300,3500,3900,4200,4200,4200,1251,0,1100,1328.011267278496,121.2611660012044,4235.886459005997,10203.298161470824
1779064051,50,,Aggregated,15.200000,0.000000,1100,1700,2000,2200,2900,3300,3500,3900,4200,4200,4200,1266,0,1100,1317.3500587728786,121.2611660012044,4235.886459005997,10164.173775671406
1779064052,50,,Aggregated,16.100000,0.000000,1000,1600,2000,2200,2900,3200,3500,3900,4200,4200,4200,1296,0,1000,1295.719946496387,120.7977089798078,4235.886459005997,10090.958333333334
